Commodity Code,group_id, description,transaction
03082930,11, ?????????? ??????,IM
03083010,11, ?????????? ??????,IM
03083020,11, ?????????? ??????,IM
03083030,11, ?????????? ??????,IM
03083040,11, ?????????? ??????,IM
03083050,11, ?????????? ??????,IM
03089010,11, ?????????? ??????,IM
03089020,11, ?????????? ??????,IM
03089030,11, ?????????? ??????,IM
03089040,11, ?????????? ??????,IM
03089050,11, ?????????? ??????,IM
03091000,11, ?????????? ??????,IM
03099011,11, ?????????? ??????,IM
03099012,11, ?????????? ??????,IM
03099019,11, ?????????? ??????,IM
03099021,11, ?????????? ??????,IM
03099022,11, ?????????? ??????,IM
03099029,11, ?????????? ??????,IM
03099090,11, ?????????? ??????,IM
04011010,11, ?????????? ??????,IM
04011090,11, ?????????? ??????,IM
04012010,11, ?????????? ??????,IM
04012090,11, ?????????? ??????,IM
04014010,11, ?????????? ??????,IM
04014020,11, ?????????? ??????,IM
04014090,11, ?????????? ??????,IM
04015010,11, ?????????? ??????,IM
04015090,11, ?????????? ??????,IM
04021041,11, ?????????? ??????,IM
04021042,11, ?????????? ??????,IM
04021049,11, ?????????? ??????,IM
04021091,11, ?????????? ??????,IM
04021092,11, ?????????? ??????,IM
04021099,11, ?????????? ??????,IM
04022120,11, ?????????? ??????,IM
04022130,11, ?????????? ??????,IM
04022190,11, ?????????? ??????,IM
04022920,11, ?????????? ??????,IM
04022930,11, ?????????? ??????,IM
04022990,11, ?????????? ??????,IM
04029100,11, ?????????? ??????,IM
04029900,11, ?????????? ??????,IM
04032011,11, ?????????? ??????,IM
04032019,11, ?????????? ??????,IM
04032091,11, ?????????? ??????,IM
04032099,11, ?????????? ??????,IM
04039010,11, ?????????? ??????,IM
04039090,11, ?????????? ??????,IM
04041011,11, ?????????? ??????,IM
04041019,11, ?????????? ??????,IM
04041091,11, ?????????? ??????,IM
04041099,11, ?????????? ??????,IM
04049000,11, ?????????? ??????,IM
04051000,11, ?????????? ??????,IM
04052000,11, ?????????? ??????,IM
04059010,11, ?????????? ??????,IM
04059020,11, ?????????? ??????,IM
04059030,11, ?????????? ??????,IM
04059090,11, ?????????? ??????,IM
04061010,11, ?????????? ??????,IM
04061020,11, ?????????? ??????,IM
04062010,11, ?????????? ??????,IM
04062090,11, ?????????? ??????,IM
04063000,11, ?????????? ??????,IM
04064000,11, ?????????? ??????,IM
04069000,11, ?????????? ??????,IM
04071110,11, ?????????? ??????,IM
04071190,11, ?????????? ??????,IM
04071911,11, ?????????? ??????,IM
04071919,11, ?????????? ??????,IM
04071991,11, ?????????? ??????,IM
04071999,11, ?????????? ??????,IM
04072100,11, ?????????? ??????,IM
04072910,11, ?????????? ??????,IM
04072990,11, ?????????? ??????,IM
04079010,11, ?????????? ??????,IM
04079020,11, ?????????? ??????,IM
04079090,11, ?????????? ??????,IM
04081100,11, ?????????? ??????,IM
04081900,11, ?????????? ??????,IM
04089100,11, ?????????? ??????,IM
04089900,11, ?????????? ??????,IM
04090000,11, ?????????? ??????,IM
04101000,11, ?????????? ??????,IM
04109010,11, ?????????? ??????,IM
04109020,11, ?????????? ??????,IM
04109090,11, ?????????? ??????,IM
05040000,11, ?????????? ??????,IM
09011120,11, ?????????? ??????,IM
09011130,11, ?????????? ??????,IM
09011190,11, ?????????? ??????,IM
09011220,11, ?????????? ??????,IM
09011290,11, ?????????? ??????,IM
09012111,11, ?????????? ??????,IM
09012112,11, ?????????? ??????,IM
09012119,11, ?????????? ??????,IM
09012120,11, ?????????? ??????,IM
09012210,11, ?????????? ??????,IM
09012220,11, ?????????? ??????,IM
09019010,11, ?????????? ??????,IM
09019020,11, ?????????? ??????,IM
09021010,11, ?????????? ??????,IM
09021090,11, ?????????? ??????,IM
09022010,11, ?????????? ??????,IM
09022090,11, ?????????? ??????,IM
09023010,11, ?????????? ??????,IM
09023090,11, ?????????? ??????,IM
09024010,11, ?????????? ??????,IM
09024090,11, ?????????? ??????,IM
09030000,11, ?????????? ??????,IM
09041110,11, ?????????? ??????,IM
09041120,11, ?????????? ??????,IM
09041190,11, ?????????? ??????,IM
09041210,11, ?????????? ??????,IM
09041220,11, ?????????? ??????,IM
09041290,11, ?????????? ??????,IM
09042110,11, ?????????? ??????,IM
09042190,11, ?????????? ??????,IM
09042210,11, ?????????? ??????,IM
09042290,11, ?????????? ??????,IM
09051000,11, ?????????? ??????,IM
09052000,11, ?????????? ??????,IM
09061100,11, ?????????? ??????,IM
09061900,11, ?????????? ??????,IM
09062000,11, ?????????? ??????,IM
09071000,11, ?????????? ??????,IM
09072000,11, ?????????? ??????,IM
09081100,11, ?????????? ??????,IM
09081200,11, ?????????? ??????,IM
09082100,11, ?????????? ??????,IM
09082200,11, ?????????? ??????,IM
09083100,11, ?????????? ??????,IM
09083200,11, ?????????? ??????,IM
09092100,11, ?????????? ??????,IM
09092200,11, ?????????? ??????,IM
09093100,11, ?????????? ??????,IM
09093200,11, ?????????? ??????,IM
09096110,11, ?????????? ??????,IM
09096120,11, ?????????? ??????,IM
09096130,11, ?????????? ??????,IM
09096190,11, ?????????? ??????,IM
09096210,11, ?????????? ??????,IM
09096220,11, ?????????? ??????,IM
09096230,11, ?????????? ??????,IM
09096290,11, ?????????? ??????,IM
09101100,11, ?????????? ??????,IM
09101200,11, ?????????? ??????,IM
09102000,11, ?????????? ??????,IM
09103000,11, ?????????? ??????,IM
09109110,11, ?????????? ??????,IM
09109190,11, ?????????? ??????,IM
09109910,11, ?????????? ??????,IM
09109990,11, ?????????? ??????,IM
10051000,11, ?????????? ??????,IM
10059010,11, ?????????? ??????,IM
10059091,11, ?????????? ??????,IM
10059099,11, ?????????? ??????,IM
10071000,11, ?????????? ??????,IM
10079000,11, ?????????? ??????,IM
10081000,11, ?????????? ??????,IM
10082100,11, ?????????? ??????,IM
10082900,11, ?????????? ??????,IM
10083000,11, ?????????? ??????,IM
10084000,11, ?????????? ??????,IM
10085000,11, ?????????? ??????,IM
10086000,11, ?????????? ??????,IM
10089000,11, ?????????? ??????,IM
11010011,11, ?????????? ??????,IM
11010019,11, ?????????? ??????,IM
11010020,11, ?????????? ??????,IM
11022000,11, ?????????? ??????,IM
11029010,11, ?????????? ??????,IM
11029020,11, ?????????? ??????,IM
11029090,11, ?????????? ??????,IM
11031100,11, ?????????? ??????,IM
11031300,11, ?????????? ??????,IM
11031910,11, ?????????? ??????,IM
11031920,11, ?????????? ??????,IM
11031990,11, ?????????? ??????,IM
11032000,11, ?????????? ??????,IM
11041200,11, ?????????? ??????,IM
11041910,11, ?????????? ??????,IM
11041990,11, ?????????? ??????,IM
11042200,11, ?????????? ??????,IM
11042300,11, ?????????? ??????,IM
11042920,11, ?????????? ??????,IM
11042990,11, ?????????? ??????,IM
11043000,11, ?????????? ??????,IM
11051000,11, ?????????? ??????,IM
11052000,11, ?????????? ??????,IM
11061000,11, ?????????? ??????,IM
11062010,11, ?????????? ??????,IM
11062020,11, ?????????? ??????,IM
11062090,11, ?????????? ??????,IM
11063000,11, ?????????? ??????,IM
11081100,11, ?????????? ??????,IM
11081200,11, ?????????? ??????,IM
11081300,11, ?????????? ??????,IM
11081400,11, ?????????? ??????,IM
11081910,11, ?????????? ??????,IM
11081990,11, ?????????? ??????,IM
11082000,11, ?????????? ??????,IM
11090000,11, ?????????? ??????,IM
12019000,11, ?????????? ??????,IM
12024100,11, ?????????? ??????,IM
12024200,11, ?????????? ??????,IM
12030000,11, ?????????? ??????,IM
12060000,11, ?????????? ??????,IM
12071010,11, ?????????? ??????,IM
12071030,11, ?????????? ??????,IM
12071090,11, ?????????? ??????,IM
12074010,11, ?????????? ??????,IM
12074090,11, ?????????? ??????,IM
12075000,11, ?????????? ??????,IM
12076000,11, ?????????? ??????,IM
12077000,11, ?????????? ??????,IM
12079950,11, ?????????? ??????,IM
12079990,11, ?????????? ??????,IM
12081000,11, ?????????? ??????,IM
12089000,11, ?????????? ??????,IM
12091000,11, ?????????? ??????,IM
12092100,11, ?????????? ??????,IM
12092200,11, ?????????? ??????,IM
12092300,11, ?????????? ??????,IM
12092400,11, ?????????? ??????,IM
12092500,11, ?????????? ??????,IM
12092910,11, ?????????? ??????,IM
12092990,11, ?????????? ??????,IM
12093000,11, ?????????? ??????,IM
12099110,11, ?????????? ??????,IM
12099190,11, ?????????? ??????,IM
12099920,11, ?????????? ??????,IM
12099930,11, ?????????? ??????,IM
12099990,11, ?????????? ??????,IM
12101000,11, ?????????? ??????,IM
12102000,11, ?????????? ??????,IM
12112010,11, ?????????? ??????,IM
12112090,11, ?????????? ??????,IM
12113000,11, ?????????? ??????,IM
12114000,11, ?????????? ??????,IM
12115000,11, ?????????? ??????,IM
12116000,11, ?????????? ??????,IM
12119011,11, ?????????? ??????,IM
12119012,11, ?????????? ??????,IM
12119013,11, ?????????? ??????,IM
12119015,11, ?????????? ??????,IM
12119017,11, ?????????? ??????,IM
12119018,11, ?????????? ??????,IM
12119019,11, ?????????? ??????,IM
12119091,11, ?????????? ??????,IM
12119092,11, ?????????? ??????,IM
12119094,11, ?????????? ??????,IM
12119095,11, ?????????? ??????,IM
12119097,11, ?????????? ??????,IM
12119098,11, ?????????? ??????,IM
12119099,11, ?????????? ??????,IM
12122111,11, ?????????? ??????,IM
12122112,11, ?????????? ??????,IM
12122113,11, ?????????? ??????,IM
12122119,11, ?????????? ??????,IM
12122190,11, ?????????? ??????,IM
12122911,11, ?????????? ??????,IM
12122919,11, ?????????? ??????,IM
12122920,11, ?????????? ??????,IM
12122930,11, ?????????? ??????,IM
12129100,11, ?????????? ??????,IM
12129200,11, ?????????? ??????,IM
12129310,11, ?????????? ??????,IM
12129390,11, ?????????? ??????,IM
12129400,11, ?????????? ??????,IM
12129910,11, ?????????? ??????,IM
12129990,11, ?????????? ??????,IM
12130000,11, ?????????? ??????,IM
12141000,11, ?????????? ??????,IM
12149000,11, ?????????? ??????,IM
15171010,11, ?????????? ??????,IM
15171090,11, ?????????? ??????,IM
15179010,11, ?????????? ??????,IM
15179020,11, ?????????? ??????,IM
15179030,11, ?????????? ??????,IM
15179043,11, ?????????? ??????,IM
15179044,11, ?????????? ??????,IM
16010010,11, ?????????? ??????,IM
16010090,11, ?????????? ??????,IM
16021010,11, ?????????? ??????,IM
16021090,11, ?????????? ??????,IM
16022000,11, ?????????? ??????,IM
16023110,11, ?????????? ??????,IM
16023191,11, ?????????? ??????,IM
16023199,11, ?????????? ??????,IM
16023210,11, ?????????? ??????,IM
16023290,11, ?????????? ??????,IM
16023900,11, ?????????? ??????,IM
16024110,11, ?????????? ??????,IM
16024190,11, ?????????? ??????,IM
16024210,11, ?????????? ??????,IM
16024290,11, ?????????? ??????,IM
16024911,11, ?????????? ??????,IM
16024919,11, ?????????? ??????,IM
16024991,11, ?????????? ??????,IM
16024999,11, ?????????? ??????,IM
16025010,11, ?????????? ??????,IM
16025090,11, ?????????? ??????,IM
16029010,11, ?????????? ??????,IM
16029020,11, ?????????? ??????,IM
16029090,11, ?????????? ??????,IM
16030010,11, ?????????? ??????,IM
16030090,11, ?????????? ??????,IM
16041110,11, ?????????? ??????,IM
16041190,11, ?????????? ??????,IM
16041210,11, ?????????? ??????,IM
16041290,11, ?????????? ??????,IM
16041311,11, ?????????? ??????,IM
16041319,11, ?????????? ??????,IM
16041391,11, ?????????? ??????,IM
16041399,11, ?????????? ??????,IM
16041411,11, ?????????? ??????,IM
16041419,11, ?????????? ??????,IM
16041491,11, ?????????? ??????,IM
16041499,11, ?????????? ??????,IM
16041510,11, ?????????? ??????,IM
16041590,11, ?????????? ??????,IM
16041610,11, ?????????? ??????,IM
16041690,11, ?????????? ??????,IM
16041710,11, ?????????? ??????,IM
16041790,11, ?????????? ??????,IM
16041810,11, ?????????? ??????,IM
16041891,11, ?????????? ??????,IM
16041899,11, ?????????? ??????,IM
16041920,11, ?????????? ??????,IM
16041930,11, ?????????? ??????,IM
16041990,11, ?????????? ??????,IM
16042020,11, ?????????? ??????,IM
16042030,11, ?????????? ??????,IM
16042040,11, ?????????? ??????,IM
16042091,11, ?????????? ??????,IM
16042099,11, ?????????? ??????,IM
16043100,11, ?????????? ??????,IM
16043200,11, ?????????? ??????,IM
16051011,11, ?????????? ??????,IM
16051012,11, ?????????? ??????,IM
16051013,11, ?????????? ??????,IM
16051014,11, ?????????? ??????,IM
16051090,11, ?????????? ??????,IM
16052100,11, ?????????? ??????,IM
16052920,11, ?????????? ??????,IM
16052930,11, ?????????? ??????,IM
16052990,11, ?????????? ??????,IM
16053000,11, ?????????? ??????,IM
16054000,11, ?????????? ??????,IM
16055100,11, ?????????? ??????,IM
16055200,11, ?????????? ??????,IM
16055300,11, ?????????? ??????,IM
16055410,11, ?????????? ??????,IM
16055490,11, ?????????? ??????,IM
16055500,11, ?????????? ??????,IM
16055600,11, ?????????? ??????,IM
16055710,11, ?????????? ??????,IM
16055790,11, ?????????? ??????,IM
16055800,11, ?????????? ??????,IM
16055900,11, ?????????? ??????,IM
16056100,11, ?????????? ??????,IM
16056200,11, ?????????? ??????,IM
16056300,11, ?????????? ??????,IM
16056900,11, ?????????? ??????,IM
17021100,11, ?????????? ??????,IM
17021900,11, ?????????? ??????,IM
17022000,11, ?????????? ??????,IM
17023010,11, ?????????? ??????,IM
17023020,11, ?????????? ??????,IM
17024000,11, ?????????? ??????,IM
17025000,11, ?????????? ??????,IM
17026010,11, ?????????? ??????,IM
17026020,11, ?????????? ??????,IM
17029011,11, ?????????? ??????,IM
17029019,11, ?????????? ??????,IM
17029020,11, ?????????? ??????,IM
17029030,11, ?????????? ??????,IM
17029040,11, ?????????? ??????,IM
17029051,11, ?????????? ??????,IM
17029059,11, ?????????? ??????,IM
17029091,11, ?????????? ??????,IM
17029099,11, ?????????? ??????,IM
17031010,11, ?????????? ??????,IM
17031090,11, ?????????? ??????,IM
17039010,11, ?????????? ??????,IM
17039090,11, ?????????? ??????,IM
17041000,11, ?????????? ??????,IM
17049010,11, ?????????? ??????,IM
17049020,11, ?????????? ??????,IM
17049091,11, ?????????? ??????,IM
17049099,11, ?????????? ??????,IM
18010010,11, ?????????? ??????,IM
18010090,11, ?????????? ??????,IM
18020000,11, ?????????? ??????,IM
18031000,11, ?????????? ??????,IM
18032000,11, ?????????? ??????,IM
18040000,11, ?????????? ??????,IM
18050000,11, ?????????? ??????,IM
18061000,11, ?????????? ??????,IM
18062010,11, ?????????? ??????,IM
18062090,11, ?????????? ??????,IM
18063100,11, ?????????? ??????,IM
18063200,11, ?????????? ??????,IM
18069010,11, ?????????? ??????,IM
18069030,11, ?????????? ??????,IM
18069040,11, ?????????? ??????,IM
18069090,11, ?????????? ??????,IM
19011010,11, ?????????? ??????,IM
19011020,11, ?????????? ??????,IM
19011030,11, ?????????? ??????,IM
19011092,11, ?????????? ??????,IM
19011099,11, ?????????? ??????,IM
19012010,11, ?????????? ??????,IM
19012020,11, ?????????? ??????,IM
19012030,11, ?????????? ??????,IM
19012040,11, ?????????? ??????,IM
19019019,11, ?????????? ??????,IM
19019020,11, ?????????? ??????,IM
19019031,11, ?????????? ??????,IM
19019032,11, ?????????? ??????,IM
19019039,11, ?????????? ??????,IM
19019041,11, ?????????? ??????,IM
19019049,11, ?????????? ??????,IM
19019099,11, ?????????? ??????,IM
19021100,11, ?????????? ??????,IM
19021920,11, ?????????? ??????,IM
19021930,11, ?????????? ??????,IM
19021940,11, ?????????? ??????,IM
19021990,11, ?????????? ??????,IM
19022010,11, ?????????? ??????,IM
19022030,11, ?????????? ??????,IM
19022090,11, ?????????? ??????,IM
19023020,11, ?????????? ??????,IM
19023030,11, ?????????? ??????,IM
19023040,11, ?????????? ??????,IM
19023090,11, ?????????? ??????,IM
19024000,11, ?????????? ??????,IM
19030000,11, ?????????? ??????,IM
19041010,11, ?????????? ??????,IM
19041090,11, ?????????? ??????,IM
19042010,11, ?????????? ??????,IM
19042090,11, ?????????? ??????,IM
19043000,11, ?????????? ??????,IM
19049010,11, ?????????? ??????,IM
19049090,11, ?????????? ??????,IM
19051000,11, ?????????? ??????,IM
19052000,11, ?????????? ??????,IM
19053110,11, ?????????? ??????,IM
19053120,11, ?????????? ??????,IM
19053210,11, ?????????? ??????,IM
19053220,11, ?????????? ??????,IM
19054010,11, ?????????? ??????,IM
19054090,11, ?????????? ??????,IM
19059010,11, ?????????? ??????,IM
19059020,11, ?????????? ??????,IM
19059030,11, ?????????? ??????,IM
19059040,11, ?????????? ??????,IM
19059050,11, ?????????? ??????,IM
19059060,11, ?????????? ??????,IM
19059070,11, ?????????? ??????,IM
19059080,11, ?????????? ??????,IM
19059090,11, ?????????? ??????,IM
20011000,11, ?????????? ??????,IM
20019010,11, ?????????? ??????,IM
20019090,11, ?????????? ??????,IM
20021000,11, ?????????? ??????,IM
20029010,11, ?????????? ??????,IM
20029020,11, ?????????? ??????,IM
20029090,11, ?????????? ??????,IM
20031000,11, ?????????? ??????,IM
20039010,11, ?????????? ??????,IM
20039090,11, ?????????? ??????,IM
20041000,11, ?????????? ??????,IM
20049010,11, ?????????? ??????,IM
20049090,11, ?????????? ??????,IM
20051020,11, ?????????? ??????,IM
20051030,11, ?????????? ??????,IM
20052011,11, ?????????? ??????,IM
20052019,11, ?????????? ??????,IM
20052091,11, ?????????? ??????,IM
20052099,11, ?????????? ??????,IM
20054000,11, ?????????? ??????,IM
20055100,11, ?????????? ??????,IM
20055910,11, ?????????? ??????,IM
20055990,11, ?????????? ??????,IM
20056000,11, ?????????? ??????,IM
20057000,11, ?????????? ??????,IM
20058000,11, ?????????? ??????,IM
20059100,11, ?????????? ??????,IM
20059910,11, ?????????? ??????,IM
20059990,11, ?????????? ??????,IM
20060000,11, ?????????? ??????,IM
20071000,11, ?????????? ??????,IM
20079100,11, ?????????? ??????,IM
20079910,11, ?????????? ??????,IM
20079920,11, ?????????? ??????,IM
20079930,11, ?????????? ??????,IM
20079990,11, ?????????? ??????,IM
20081110,11, ?????????? ??????,IM
20081120,11, ?????????? ??????,IM
20081190,11, ?????????? ??????,IM
20081910,11, ?????????? ??????,IM
20081991,11, ?????????? ??????,IM
20081999,11, ?????????? ??????,IM
20082010,11, ?????????? ??????,IM
20082090,11, ?????????? ??????,IM
20083010,11, ?????????? ??????,IM
